license,name,entity,estab_type,address,city,zip,borough,sqft,size_class,is_supermarket,lon,lat
636415,WALGREENS 4319,WALGREEN EASTERN CO INC,A,8420 BROADWAY,ELMHURST,11373,Queens,0,Other licensed food retailer,False,-73.87811,40.7396
636416,WALGREENS 4058,WALGREEN EASTERN CO INC,A,93-04 ASTORIA BLVD,EAST ELMHURST,11369,Queens,0,Other licensed food retailer,False,-73.87612,40.76307
636428,NAGILAH MARKET,EL CHAI CORP,AC,63-69 108TH ST,FOREST HILLS,11375,Queens,2500,Small supermarket or grocer,True,-73.84974,40.73323
636452,TRADE FAIR 9,89-02 FOOD CORP,AC,89-02 37TH AVE ####,JACKSON HEIGHTS,11372,Queens,15000,Large supermarket,True,-73.8773,40.75048
636526,SAMS DELI,87TH STREET GROCERY & DELI INC,AC,87-08 JAMAICA AVE,WOODHAVEN,11421,Queens,2000,Corner store or specialty,True,-73.857,40.69264
636557,BUTCHERS BLOCK,GMD GROCERY INC,AC,43-46 41ST STREET,SUNNYSIDE,11104,Queens,0,Corner store or specialty,True,-73.92326,40.74411
636563,CRESCENT ST DELI&GRCY,CRESCENT DELI&GROCERY INC,AC,38-02 CRESCENT ST,LONG ISLAND CITY,11101,Queens,1200,Corner store or specialty,True,-73.9359,40.7557
636566,LINCOLN AVE DELI,LINCOLN AVENUE DELI INC,AC,51-25 43RD AVE,WOODSIDE,11377,Queens,0,Corner store or specialty,True,-73.91278,40.74424
636579,J&Z DELI&GROCERY,JIE-ZHOU ER INC,AC,67-11 MYRTLE AVE,GLENDALE,11385,Queens,1000,Corner store or specialty,True,-73.88599,40.70152
636602,RITE AID PHARMACY 03581,RITE AID OF NEW YORK INC,A,85-10 NORTHERN BLVD,JACKSON HEIGHTS,11372,Queens,12000,Other licensed food retailer,False,-73.88223,40.7556
636604,RITE AID PHARMACY 03870,RITE AID OF NEW YORK INC,A,3700-06 JUNCTION BLVD,CORONA,11368,Queens,5000,Other licensed food retailer,False,-73.87075,40.75144
636608,RITE AID PHARMACY 04991,RITE AID OF NEW YORK INC,A,109-07 101ST AVE,JAMAICA,11419,Queens,8000,Other licensed food retailer,False,-73.83391,40.68771
636611,RITE AID PHARMACY 04856,RITE AID OF NEW YORK INC,A,122-02 LIBERTY AVE,S RICHMOND HILL,11419,Queens,12000,Other licensed food retailer,False,-73.82132,40.68734
636643,RITE AID 10592,GENOVESE DRUG STORES INC,A,43-20 BELL BLVD,BAYSIDE,11361,Queens,25000,Other licensed food retailer,False,-73.77024,40.76091
636644,RITE AID 10607,GENOVESE DRUG STORES INC,A,102-30 ATLANTIC AVE,OZONE PARK,11416,Queens,12000,Other licensed food retailer,False,-73.8418,40.6899
636664,RITE AID 10568,GENOVESE DRUG STORES INC,A,21-25 BROADWAY,LONG ISLAND CITY,11106,Queens,0,Other licensed food retailer,False,-73.9308,40.76474
636668,RITE AID 10600,GENOVESE DRUG STORES INC,A,50-15 ROOSEVELT AVE,WOODSIDE,11377,Queens,0,Other licensed food retailer,False,-73.91428,40.74387
636673,CORONA FARM,CORONA FARM CORP,AC,37-85 103RD ST,CORONA,11368,Queens,1000,Corner store or specialty,True,-73.86327,40.75101
636681,CVS PHARMACY 2975,CVS ALBANY LLC,A,79-60 METROPOLITAN AVE###,MIDDLE VILLAGE,11379,Queens,10000,Other licensed food retailer,False,-73.87175,40.7133
636684,CVS PHARMACY 06030,CVS ALBANY LLC,A,157-05 CROSS BAY BLVD###,HOWARD BEACH,11414,Queens,3000,Other licensed food retailer,False,-73.84053,40.66224
636685,MT ARARAT BAKERY,WOODEN BAKERY INC,ABC,220-16 HORACE HARDING EXPWY,BAYSIDE,11364,Queens,1800,Other licensed food retailer,False,-73.7573,40.74877
636688,CVS PHARMACY 02985,CVS ALBANY LLC,A,97 10 63RD RD###,REGO PARK,11374,Queens,25000,Other licensed food retailer,False,-73.86025,40.73125
636689,CVS PHARMACY 03138,CVS ALBANY LLC,A,206 09 LINDEN BLVD###,CAMBRIA HEIGHTS,11411,Queens,15000,Other licensed food retailer,False,-73.74589,40.69647
636691,CVS PHARMACY 05773,CVS ALBANY LLC,A,69 80 GRAND AVE##,MASPETH,11378,Queens,0,Other licensed food retailer,False,-73.88806,40.73009
636695,CVS PHARMACY 02057,CVS ALBANY LLC,A,100 02 QUEENS BLVD###,FOREST HILLS,11375,Queens,10000,Other licensed food retailer,False,-73.83723,40.71823
636696,CVS PHARMACY 02062,CVS ALBANY LLC,A,85 29 126TH ST##,KEW GARDENS,11415,Queens,10000,Other licensed food retailer,False,-73.82483,40.70462
636699,CVS PHARMACY 02041,CVS ALBANY LLC,A,83 02 ATLANTIC AVE###,OZONE PARK,11416,Queens,15000,Other licensed food retailer,False,-73.85768,40.68539
636701,CVS PHARMACY 01906,CVS ALBANY LLC,A,215 08 73RD AVE WINDSOR PARK SC##,BAYSIDE,11364,Queens,18000,Other licensed food retailer,False,-73.75908,40.74057
636702,CVS PHARMACY 00560,CVS ALBANY LLC,A,242 24 NORTHERN BLVD###,DOUGLASTON,11363,Queens,7000,Other licensed food retailer,False,-73.74086,40.76584
636703,CVS PHARMACY 00491,CVS ALBANY LLC,A,72 09 NORTHERN BLVD###,JACKSON HEIGHTS,11372,Queens,10000,Other licensed food retailer,False,-73.89448,40.7546
636704,CVS PHARMACY 00499,CVS ALBANY LLC,A,118 10 QUEENS BLVD###,FOREST HILLS,11375,Queens,0,Other licensed food retailer,False,-73.8375,40.71835
636705,CVS PHARMACY 00542,CVS ALBANY LLC,A,212 20 NORTHERN BLVD###,BAYSIDE (QUEENS),11361,Queens,8000,Other licensed food retailer,False,-73.77784,40.75775
636707,CVS PHARMACY 00144,CVS ALBANY LLC,A,219 39 89TH AVE###,QUEENS VILLAGE,11427,Queens,8000,Other licensed food retailer,False,-73.74436,40.72872
636708,WALGREENS 07294,WALGREEN EASTERN CO INC,A,103-14 ROOSEVELT AVE,CORONA,11368,Queens,2500,Other licensed food retailer,False,-73.86235,40.74961
636738,KEY FOOD SUPERMARKET,42-15 FOOD CORP,AC,42-15 30TH AVE,ASTORIA,11103,Queens,9000,Standard supermarket,True,-73.91279,40.76285
636762,AMOCO GULF EXPRESS,HILLSIDE AVATAR INC,AC,202-06 HILLSIDE AVE,HOLLIS,11423,Queens,2000,Other licensed food retailer,False,-73.76171,40.72011
636767,DUANE READE 14477,DUANE READE INC,A,95-11 63RD DR,REGO PARK,11374,Queens,12000,Other licensed food retailer,False,-73.86263,40.72966
636771,C TOWN,YOUJIN CORP,AC,81-29 LEFFERTS BLVD,KEW GARDENS,11415,Queens,5000,Standard supermarket,True,-73.83051,40.70881
636772,DUANE READE 14256,DUANE READE ET AL PTRS,A,249-46 HORACE HARDING,DOUGLASTON,11362,Queens,2000,Other licensed food retailer,False,-73.73033,40.76112
636773,DUANE READE 14268,DUANE READE ET AL PTRS,A,24-28 BELL BLVD,BAYSIDE,11360,Queens,10000,Other licensed food retailer,False,-73.77571,40.77909
636795,KHAAMAR BAARI,KHAAMAR BAARI INC,AC,37-16 73RD ST,JACKSON HEIGHTS,11372,Queens,1800,Corner store or specialty,True,-73.89263,40.74838
636798,DAVE&TONY SALUMERIA,D&T MINI DELICATESSEN INC,AC,35-18 30TH AVE,ASTORIA,11103,Queens,5000,Standard supermarket,True,-73.91756,40.7651
636817,S&K CONVENIENT MART,S&K CONVENIENT MART INC,A,25-01 ASTORIA BLVD,ASTORIA,11102,Queens,800,Corner store or specialty,True,-73.9226,40.77128
636823,ROKHAT BAKERY,ROKHAT BAKERY INC,ABCH,65-43 AUSTIN ST,REGO PARK,11374,Queens,2000,Other licensed food retailer,False,-73.85952,40.72575
636825,WESTERN BEEF 1,WESTERN BEEF RETAIL INC,ABC,47-05 METROPOLITAN AVE,RIDGEWOOD,11385,Queens,80000,Large supermarket,True,-73.92324,40.71434
636842,HOWARD NEWS,YOGI 97 CORP,AC,97-15A QUEENS BLVD,REGO PARK,11374,Queens,2000,Corner store or specialty,True,-73.86061,40.7297
636862,KEY FOOD 1044,GEMSTONE SUPERMARKETS INC,AC,164-05 69TH AVE,FRESH MEADOWS,11365,Queens,20000,Large supermarket,True,-73.80443,40.73308
636884,DEIRDRE MAEVES SPRMKT,DEIRDRE MAEVES SUPERMARKET INC,AC,202-36 ROCKAWAY PT BLVD,ROCKAWAY POINT,11697,Queens,5000,Standard supermarket,True,-73.91155,40.56077
636891,KEY FOOD,M&D 21 FOOD CORP,AC,44-65 21ST ST,LONG ISLAND CITY,11101,Queens,8000,Standard supermarket,True,-73.94744,40.74786
636896,WALGREENS #07367,WALGREEN EASTERN CO INC,A,1401 COLLEGE POINT BLVD,COLLEGE POINT,11356,Queens,2000,Other licensed food retailer,False,-73.84578,40.78531
636907,WOODSIDE GROCERY,GHANSHYAM P PATEL TRADING INC,AC,39-71 61ST ST,WOODSIDE,11377,Queens,1000,Corner store or specialty,True,-73.90358,40.74523
636915,BALLY 868 FOOD MARKET,BALLY 868 FOOD MARKET CORP,AC,136-91 ROOSEVELT AVE,FLUSHING,11354,Queens,1800,Corner store or specialty,True,-73.82685,40.76039
636921,GRIMALDI BAKERY,GRIMALDIS HOME OF BREAD INC,ABHK,21-01 MENAHAN ST,RIDGEWOOD,11385,Queens,20000,Other licensed food retailer,False,-73.90461,40.71003
636985,A&S PORK STORE,A SCICCHITANO ITL PRK ST OZPK INC,AC,103-13 101ST AVE,OZONE PARK,11416,Queens,2500,Small supermarket or grocer,True,-73.8394,40.68614
636999,MINI MARKET,69-21 MINI MARKET INC,AC,69-21 MYRTLE AVE,GLENDALE,11385,Queens,1100,Corner store or specialty,True,-73.88205,40.70186
637047,M&N DELI GROCERY,M&N DELI GROCERY INC,AC,96-27 ATLANTIC AVE,WOODHAVEN,11421,Queens,1500,Corner store or specialty,True,-73.84615,40.689
637050,KEY FOOD #1428,RL FOOD CORP,AC,116-34 QUEENS BLVD,FOREST HILLS,11375,Queens,9000,Standard supermarket,True,-73.8328,40.71531
637069,STOP&SHOP 539,STOP&SHOP SUPERMARKET CO LLC THE,AC,89-89 UNION TNPK,GLENDALE,11385,Queens,40000,Large supermarket,True,-73.85611,40.70667
637074,DANI GROCERY,DIAZ DANILO,AC,97-01 23RD AVENUE,EAST ELMHURST,11369,Queens,0,Corner store or specialty,True,-73.8732,40.76849
637089,KEY FOOD MARKETPLACE,37-54 MEAT&PRODUCE INC,ABC,37-54 90TH ST,JACKSON HEIGHTS,11372,Queens,10000,Large supermarket,True,-73.87653,40.74878
637132,PARROT COFFEE GROCERY,CHATZI CHINAM INC,AC,58-22 MYRTLE AVE,RIDGEWOOD,11385,Queens,1500,Other licensed food retailer,False,-73.90064,40.70049
637134,C TOWN,AMAL MEAT CORP,AC,169-13 HILLSIDE AVE,JAMAICA,11432,Queens,7000,Standard supermarket,True,-73.79235,40.71097
637145,NEW AMIN GROC&HALAL MT,NEW AMIN GROCERY & HALAL MEAT INC,AC,111-07 LIBERTY AVE,RICHMOND HILL,11419,Queens,1200,Corner store or specialty,True,-73.83072,40.68487
637166,CVS PHARMACY 7881,CVS ALBANY LLC,A,97-15 METROPOLITAN AVE###,FOREST HILLS,11375,Queens,20000,Other licensed food retailer,False,-73.85529,40.71133
637190,EL MEXICANO DELI GRCRY,PEREZ ALVARO,AC,31-13 21ST ST,LONG ISLAND CITY,11106,Queens,1600,Corner store or specialty,True,-73.93021,40.7669
637197,C TOWN SUPERMARKET,SARMAN FOOD CORP,AC,108-79 ROOSEVELT AVE,CORONA,11368,Queens,5000,Standard supermarket,True,-73.85611,40.75151
637212,MEAT BARN,JAMAICA AVENUE MEATS INC,AC,146-18 JAMAICA AVENUE,JAMAICA,11435,Queens,3500,Small supermarket or grocer,True,-73.80825,40.70177
637221,EL KIOSKO DELI GROCERY,ROQUE PEDRO,AC,37-18 31ST AVENUE,ASTORIA,11103,Queens,900,Corner store or specialty,True,-73.91805,40.76177
637226,ROOSEVELT FRUITS&VEGTBL,ESA MOHAMED A,AC,97-02/04 ROOSEVELT AVE,CORONA,11368,Queens,4000,Small supermarket or grocer,True,-73.86812,40.74932
637274,7-ELEVEN STORE 22101G,LEE GUNJAE,AC,202-15 NORTHERN BLVD ####,BAYSIDE,11361,Queens,1200,Other licensed food retailer,False,-73.78055,40.75776
637281,MSK FOOD,MSK FOOD CORP,AC,2 BAY CLUB DR,BAYSIDE,11360,Queens,1100,Corner store or specialty,True,-73.78068,40.77845
637286,LIC FAMILY DELI GROCERY,LIC FAMILY DELI GROCERY CORP,AC,35-63 9TH ST,ASTORIA,11106,Queens,400,Corner store or specialty,True,-73.94152,40.76185
637291,CHOCOLATE DELI&GROCERY,CHOCOLATE DELI&GROCERY INC,AC,82-73 BROADWAY,ELMHURST,11373,Queens,1500,Other licensed food retailer,False,-73.88069,40.74162
637319,EDEN FARM,NA&SANG PRODUCE INC,AC,63-31 108TH ST,FOREST HILLS,11375,Queens,3000,Small supermarket or grocer,True,-73.85019,40.7341
637433,ASSOCIATED,333 J&M FOOD CORP,AC,333 SENECA AVE,RIDGEWOOD,11385,Queens,12000,Large supermarket,True,-73.91548,40.70741
637458,75 STREET SUPER BAZAAR,AMERICAN DESI BAZAAR&DELI INC,AC,75-10 31ST AVE,EAST ELMHURST,11370,Queens,2000,Corner store or specialty,True,-73.89212,40.7586
637472,CVS PHARMACY #1113,CVS ALBANY LLC,A,89-11 NORTHERN BLVD,JACKSON HEIGHTS,11372,Queens,10000,Other licensed food retailer,False,-73.87846,40.75628
637509,PHIL AM FOODMART DIV,EV ENTERPRISES LTD,AC,40-03 70TH ST,WOODSIDE,11377,Queens,3000,Small supermarket or grocer,True,-73.89538,40.7463
637512,LA OTRA GROCERY,LA OTRA GROCERY CORP,A,94-20 37TH AVE,JACKSON HEIGHTS,11372,Queens,1000,Corner store or specialty,True,-73.87284,40.75098
637521,FOOD UNIVERSE MARKETPLACE,MET-SUNNYSIDE INC,AC,44-07 43RD AVE,SUNNYSIDE,11104,Queens,8000,Standard supermarket,True,-73.9199,40.74508
637529,KEY FOOD 1454,FT 4620 FOOD CORP,AC,46-20 108TH ST,CORONA,11368,Queens,7000,Standard supermarket,True,-73.8567,40.74671
637547,DITMARS DELI GROCERY,TENZIN KUNGA,AC,23-17 24TH AVE,ASTORIA,11102,Queens,1000,Corner store or specialty,True,-73.92,40.77554
637564,111 FOOD MARKET,111 FOOD MARKET CORP,AC,111-01 41ST AVE,CORONA,11368,Queens,2000,Corner store or specialty,True,-73.85536,40.75093
637595,VEGE EATS/GOLD STAR FRM,VEGE EATS INC,ACD,45-46 162ND ST,FLUSHING,11358,Queens,1000,Corner store or specialty,True,-73.80471,40.75504
637623,FAMILIA GROCERY STORE,GUZMAN CESAR,AC,143-02 LAKEWOOD AVE,JAMAICA,11435,Queens,0,Corner store or specialty,True,-73.80434,40.68873
637652,GREEN VALLEY OF SUNNYSIDE,DAR FOOD CORP,AC,44-07 GREENPOINT AVE,SUNNYSIDE,11104,Queens,9800,Standard supermarket,True,-73.92055,40.74154
637678,KAWRAN BAZAR,KAWRAN BAZAR INC,AC,87-54 168TH PL,JAMAICA,11432,Queens,3800,Small supermarket or grocer,True,-73.79406,40.71067
637694,MARIAS DELI GROCERY,LAS MARIAS DELI CORP,AC,74-17 WOODSIDE AVE,ELMHURST,11373,Queens,0,Corner store or specialty,True,-73.89002,40.74323
637721,DUANE READE 14271,DUANE READE ETAL PTRS,A,84-32 JAMAICA AVE,WOODHAVEN,11421,Queens,6000,Other licensed food retailer,False,-73.85969,40.69247
637724,DUANE READE 14314,DUANE READE ETAL PTRS,A,54-11 MYRTLE AVE,RIDGEWOOD,11385,Queens,6000,Other licensed food retailer,False,-73.91053,40.69962
637727,DUANE READE 14325,DUANE READE ETAL PTRS,A,2858 STEINWAY ST,ASTORIA,11103,Queens,4000,Other licensed food retailer,False,-73.91486,40.76407
637770,AAA GROCERY,AAA GROCERY CORP,AC,69-19 BEACH CHANNEL DR,ARVENE,11692,Queens,0,Corner store or specialty,True,-73.79889,40.59267
637776,ADAM'S BAGEL & DELI,A & Z WOODHAVEN CORP,AC,63-56 WOODHAVEN BLVD,REGO PARK,11374,Queens,2500,Small supermarket or grocer,True,-73.8684,40.72332
637779,CITY FRESH MARKET,TRIPLE FOOD CORP,AC,39-09 103RD ST,CORONA,11368,Queens,8000,Standard supermarket,True,-73.86301,40.7505
637807,2502 BROADWAY GROCERY,2502 BROADWAY GROCERY CORP,A,25-02 BROADWAY,ASTORIA,11106,Queens,800,Corner store or specialty,True,-73.9283,40.76335
637826,CVS/PHARMACY #1107,CVS ALBANY LLC,A,68-02 MYRTLE AVE###,GLENDALE,11385,Queens,10000,Other licensed food retailer,False,-73.88434,40.70166
637900,MASPETH MARKETPLACE BY KEY FOOD,GRAND MEAT CORP,AC,66-17 GRAND AVE,MASPETH,11378,Queens,10000,Large supermarket,True,-73.89828,40.72475
637903,C TOWN 024,CALVI SUPERMARKET INC,AC,107-66 CROSSBAY BLVD,OZONE PARK,11417,Queens,15000,Large supermarket,True,-73.84403,40.67745
637912,MAS CONVENIENCE&DELI,MAS CONVENIENCE&DELI CORP,AC,87-93 PARSONS BLVD,JAMAICA,11432,Queens,3000,Small supermarket or grocer,True,-73.80229,40.70685
637920,GREEN POINT MARKET,GREEN POINT MARKET INC,AC,220-12 HEMPSTEAD AVE,QUEENS VILLAGE,11429,Queens,2000,Corner store or specialty,True,-73.7336,40.71272
637922,USEF CONVENIENCE STORE,USEF CONVENIENCE STORE CORP,AC,132-20 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,Queens,800,Corner store or specialty,True,-73.8055,40.67471
637931,FINE FARE,JAMAN FOOD CORP,AC,199-11 HOLLIS AVE,SAINT ALBANS,11412,Queens,5000,Standard supermarket,True,-73.758,40.70618
637965,HALLAL FOOD EMPORIUM,HALLAL FOOD EMPORIUM INC,AC,25-17 STEINWAY ST,ASTORIA,11103,Queens,1000,Corner store or specialty,True,-73.91207,40.76749
637972,TRONCOSO BROTHERS,TRONCOSO BROTHERS CORP,AC,1686 GEORGE ST,RIDGEWOOD,11385,Queens,1200,Corner store or specialty,True,-73.90293,40.69771
637985,POTOMAC DELI&GROCERY,POTOMAC DELI&GROCERY CORP,AC,199-15 MURDOCK AVE,ST ALBANS,11412,Queens,1000,Corner store or specialty,True,-73.755,40.69992
637990,SILVER TOWER,FAST & FRESH SUPERMARKET INC,AC,125-10 QUEENS BLVD,KEW GARDENS,11415,Queens,2000,Corner store or specialty,True,-73.82629,40.71227
638000,QUEEN BEE FOOD STORE,QUEEN BEE FOOD STORE INC,AC,43-82 162ND ST,FLUSHING,11358,Queens,1500,Corner store or specialty,True,-73.80451,40.75655
638007,EUROPEAN DELI,ZEBROWSKI CORP,AC,75-26 METROPOLITAN AVE,MIDDLE VILLAGE,11379,Queens,1500,Corner store or specialty,True,-73.87676,40.71299
638014,KEY FOOD #1462,RCR FOOD CORP,AC,108-27 QUEENS BLVD,FOREST HILLS,11375,Queens,15000,Large supermarket,True,-73.84287,40.72118
638042,CIBAO GROCERY,CIBAO GROCERY CORP,AC,89-04 86TH ST,WOODHAVEN,11421,Queens,1600,Corner store or specialty,True,-73.857,40.68939
638046,ALBAS GRCRY OF KEW GRDN,ALBAS GROCERY OF KEW GARDENS INC,AC,119-20 METROPOLITAN AVE,KEW GARDENS,11415,Queens,2000,Corner store or specialty,True,-73.83118,40.70598
638061,RAMAR FOOD CENTER,RAMAR FOOD CENTER INC,AC,144-05 243RD ST,ROSEDALE,11422,Queens,2000,Corner store or specialty,True,-73.73949,40.66013
638069,C TOWN,CRYSTAL & CHRIS FOOD CORP,AC,108-54 GUY R BREWER BLVD,JAMAICA,11433,Queens,12000,Large supermarket,True,-73.79028,40.69524
638108,63-28 99TH ST FARM,63-28 99TH ST FARM LTD,AC,63-28 99TH ST,REGO PARK,11374,Queens,1800,Corner store or specialty,True,-73.8569,40.73225
638111,C TOWN,3412 V&F FOOD CORP,AC,34-12 34TH AVE,ASTORIA,11106,Queens,10000,Large supermarket,True,-73.92463,40.75844
638123,FRUIT RANCH,10014 CORP,AC,100-14 QUEENS BLVD,FOREST HILLS,11375,Queens,4000,Small supermarket or grocer,True,-73.85342,40.72665
638158,DAVE WEST INDIAN FISH MARKET,KAIETEUR W IND FISH MKT&GRCRY INC,AC,118-08 LIBERTY AVE,RICHMOND HILL,11419,Queens,1200,Corner store or specialty,True,-73.82467,40.68605
638174,IDEAL FOOD BASKET,GRANJA MEAT CORP,AC,99-30 CORONA AVE,CORONA,11368,Queens,10000,Large supermarket,True,-73.86216,40.74402
638177,CVS #2719,CVS ALBANY LLC,A,97-01 LIBERTY AVE##,OZONE PARK,11417,Queens,7000,Other licensed food retailer,False,-73.84163,40.68113
638218,SUSANAS MEXICAN PRDCTS,SUSANAS MEXICAN PRODUCTS INC,AC,37-61 88TH ST,JACKSON HEIGHTS,11372,Queens,1500,Corner store or specialty,True,-73.87841,40.74858
638237,LA FAMILIA MEXICANA GRC,LA FAMILIA MEXICANA GROCERY CORP,AC,75-15 JAMAICA AVE,WOODHAVEN,11421,Queens,1500,Corner store or specialty,True,-73.86594,40.69152
638238,COLLEGE POINT DELI,COLLEGE POINT DELI CORP,AC,6-23 COLLEGE PT BLVD,COLLEGE POINT,11356,Queens,1400,Other licensed food retailer,False,-73.84549,40.79095
638247,OCEAN FISH,ASTORIA FISHERY CORP,AC,35-08 30TH AVE ####,ASTORIA,11103,Queens,1500,Corner store or specialty,True,-73.91787,40.76525
638278,CASA RIVERA GROCERY,CASA RIVERA GROCERY LTD,AC,40-15 82ND ST,ELMHURST,11373,Queens,3000,Small supermarket or grocer,True,-73.88382,40.74706
638296,AMOCO GAS STATION,JASTIC MART INC,AC,118-11 ATLANTIC AVE,RICHMOND HILL,11418,Queens,1000,Corner store or specialty,True,-73.82844,40.69434
638300,METROPOLITAN DELI & GRY,METROPOLITAN DELI & GROCERY LLC,AC,5443 METROPOLITAN AVE,RIDGEWOOD,11385,Queens,1000,Corner store or specialty,True,-73.90902,40.71308
638329,OCEAN PARK DRUGS,FAR ROCKAWAY DRUGS INC,AC,17-27 SEAGIRT BLVD,FAR ROCKAWAY,11691,Queens,800,Other licensed food retailer,False,-73.75198,40.59505
638350,7-ELEVEN STORE 23897D,YOO TAE HEUNG,AC,168-01 UNION TPKE. ###,FLUSHING,11366,Queens,1400,Other licensed food retailer,False,-73.79998,40.72307
638357,COUSINS DELI,COUSINS GROCERY AND GRILL INC,AC,9-10 34TH AVE,LONG ISLAND CITY,11106,Queens,500,Corner store or specialty,True,-73.93906,40.76508
638362,131-21 STOP ONE DELI&GROCERY,131-21 STOP ONE DELI&GRCRY CORP,AC,131-21 SPRINGFIELD BLVD,SPRINGFIELD GARDEN,11413,Queens,2000,Corner store or specialty,True,-73.7513,40.68351
638367,FAMILY DOLLAR #7070,FAMILY DOLLAR STORES OF NEW YORK LLC,A,19909 JAMAICA AVE,HOLLIS,11423,Queens,0,Other licensed food retailer,False,-73.75889,40.71349
638372,CHERRY VALLEY MARKET PLACE,ESPERANZA MEAT CORP,AC,84-12 97TH AVE,OZONE PARK,11416,Queens,10000,Large supermarket,True,-73.85548,40.68317
638381,FRIENDLY PHARMACY,VISHNEV PHARMACY CORP,A,495 BEACH 20TH ST,FAR ROCKAWAY,11691,Queens,500,Other licensed food retailer,False,-73.75412,40.59934
638402,LINDENWOOD DELI&FD MKT,RODRIGO IVONNE,AC,151-01 82ND ST. ###,HOWARD BEACH,11414,Queens,1000,Corner store or specialty,True,-73.85256,40.66743
638403,BROTHERS ITALIAN FD WRL,DEBLASI BROTHERS DELI INC,AC,161-10 CROSSBAY BLVD,HOWARD BEACH,11414,Queens,4000,Small supermarket or grocer,True,-73.83908,40.65563
638428,IDEAL FOOD BASKET,CONEJO MEAT CORP,AC,67-16 MYRTLE AVE,GLENDALE,11385,Queens,10000,Large supermarket,True,-73.88534,40.70157
638431,SHOP FAIR,CR MEAT&PRODUCE CORP,AC,245 BEACH 20TH ST,FAR ROCKAWAY,11691,Queens,0,Corner store or specialty,True,-73.75423,40.59685
638455,VMD DELI GROCERY,VMD DELI GROCERY INC,AC,69-01 QUEENS BLVD,WOODSIDE,11377,Queens,1000,Corner store or specialty,True,-73.89561,40.74041
638456,ADAMES DELI GROCERY,ADAMES DELI CORP,AC,250-13 HOOK CREEK BLVD,ROSEDALE,11422,Queens,2200,Corner store or specialty,True,-73.72944,40.66351
638479,APNA BAZAR FARMERS MARKET,S&K GREEN GROCERIES INC,AC,113-18 LIBERTY AVE,RICHMOND HILL,11419,Queens,6000,Standard supermarket,True,-73.82891,40.68556
638499,GUADALUPANA MEXICAN GRC,GUADALUPANA MEXICANA GROCERY INC,AC,86-30 85TH ST,WOODHAVEN,11421,Queens,1000,Corner store or specialty,True,-73.85918,40.69276
638505,UTOPIA BAGELS,BAGEL RETREAT INC,ABCH,19-09 UTOPIA PKWY,WHITESTONE,11357,Queens,2500,Small supermarket or grocer,True,-73.7939,40.78015
638512,THREE BROTHERS MEAT MKT,CRUZ FOOD CORP,AC,1326 CENTRAL AVE,FAR ROCKAWAY,11691,Queens,2500,Small supermarket or grocer,True,-73.74983,40.60693
638547,JAY DELI GROCERY,JAY DELI GROCERY CORP,AC,54-16 FLUSHING AVE,MASPETH,11378,Queens,0,Corner store or specialty,True,-73.91308,40.71521
638551,NORTHERN ONE STOP CONV,NORTHERN ONE STOP CONVENIENCE INC,AC,152-09 NORTHERN BLVD,FLUSHING,11354,Queens,1000,Corner store or specialty,True,-73.81254,40.76498
638556,CVS #1058,CVS ALBANY LLC,A,41-08 QUEENS BLVD###,SUNNYSIDE,11104,Queens,10000,Other licensed food retailer,False,-73.92307,40.74351
638592,BERRY FRESH FARM,BERRY FRESH FARM INC,AC,43-26 DITMARS BLVD,ASTORIA,11105,Queens,12000,Large supermarket,True,-73.90434,40.77019
638599,KEY FOOD 1046,GEMSTONE SUPERMARKETS INC,AC,183-14 HILLSIDE AVE,JAMAICA,11432,Queens,20000,Large supermarket,True,-73.77833,40.71377
638603,HILLSIDE BEER&SODA,HILLSIDE BEER DISTRIBUTORS INC,AC,265-08 HILLSIDE AVE,FLORAL PARK,11004,Queens,4000,Small supermarket or grocer,True,-73.70345,40.73838
638608,2009 CAROLINA DELI GRCY,2009 CAROLINA DELI GROCERY CORP,AC,43-02 58TH ST,WOODSIDE,11377,Queens,0,Corner store or specialty,True,-73.90721,40.74308
638628,TOMS DELI,SANDCASTLE GROCERY INC,AC,112-10 BEACH CHANNEL DR,ROCKAWAY PARK,11694,Queens,1000,Corner store or specialty,True,-73.83508,40.5828
638629,WALGREENS 9869,WALGREEN EASTERN CO INC,A,80-11 ELIOT AVE,MIDDLE VILLAGE,11379,Queens,2000,Other licensed food retailer,False,-73.87858,40.72531
638640,DOLLAR TREE #3795,DOLLAR TREE STORES INC,A,132-23 14TH AVE,COLLEGE POINT,11356,Queens,12000,Other licensed food retailer,False,-73.8352,40.78623
638642,BAKERY BOYS OF NEW YORK,BAKERY BOYS OF NEW YORK LTD,ABCK,45-03 104TH ST,CORONA,11368,Queens,8000,Other licensed food retailer,False,-73.86014,40.74685
638643,99 RUSH,99 CENTS R US INC,A,31-07 51ST ST,WOODSIDE,11377,Queens,2500,Small supermarket or grocer,True,-73.90797,40.75657
638666,SUPERIOR CRESCENT DELI,SUPERIOR CRESCENT DELI INC,AC,34-55 CRESCENT ST,LONG ISLAND CITY,11106,Queens,1200,Corner store or specialty,True,-73.93182,40.75986
638668,FOREST GROCERY,FOREST POLISH GROCERY&DELI INC,AC,58-49 69TH AVE,RIDGEWOOD,11385,Queens,1100,Corner store or specialty,True,-73.90085,40.70172
